time (s),vertical,horizontal,axial
0.585703,-5.5236,3.85086,15.9939
0.585742,-5.62623,4.19699,16.7617
0.585781,-5.6556,4.49811,17.5304
0.58582,-5.58551,4.81053,18.2672
0.585859,-5.41952,5.18202,18.9383
0.585898,-5.19147,5.60405,19.5242
0.585938,-4.92889,5.96589,20.0225
0.585977,-4.65028,6.20098,20.4355
0.586016,-4.37617,6.4409,20.7764
0.586055,-4.11504,6.82655,21.0838
0.586094,-3.87153,7.22314,21.3885
0.586133,-3.65597,7.3877,21.682
0.586172,-3.46313,7.39039,21.9547
0.586211,-3.28012,7.54734,22.2141
0.58625,-3.12196,7.93902,22.458
0.586289,-3.01942,8.30335,22.6723
0.586328,-2.96843,8.43368,22.8374
0.586367,-2.91655,8.4525,22.9352
0.586406,-2.82159,8.59122,22.9534
0.586445,-2.71733,8.84685,22.874
0.586484,-2.70064,9.05162,22.6883
0.586523,-2.84291,9.20037,22.4175
0.586562,-3.12107,9.43221,22.0884
0.586602,-3.46094,9.69892,21.7031
0.586641,-3.81212,9.77489,21.2436
0.58668,-4.14168,9.64958,20.7051
0.586719,-4.44251,9.60311,20.1131
0.586758,-4.74007,9.80752,19.5002
0.586797,-5.02204,10.0776,18.88
0.586836,-5.2471,10.1391,18.2439
0.586875,-5.39627,10.0325,17.5879
0.586914,-5.45342,10.062,16.9315
0.586953,-5.43878,10.3495,16.295
0.586992,-5.41895,10.6714,15.686
0.587031,-5.41341,10.7854,15.1002
0.58707,-5.37875,10.7037,14.512
0.587109,-5.26058,10.569,13.8909
0.587148,-5.01726,10.4411,13.2258
0.587187,-4.64826,10.3138,12.5237
0.587227,-4.19846,10.2373,11.802
0.587266,-3.72051,10.2872,11.0799
0.587305,-3.23863,10.4087,10.3711
0.587344,-2.73972,10.4261,9.67741
0.587383,-2.20013,10.2675,9.00083
0.587422,-1.61654,10.0615,8.35756
0.587461,-1.01226,9.95822,7.76494
0.5875,-0.42365,9.95384,7.22817
0.587539,0.134669,9.95404,6.73303
0.587578,0.692541,9.92475,6.24177
0.587617,1.28458,9.89404,5.71987
0.587656,1.88007,9.87894,5.15859
0.587695,2.39101,9.8743,4.57537
0.587734,2.77598,9.87097,3.99811
0.587773,3.08031,9.84027,3.42348
0.587812,3.33691,9.69356,2.81817
0.587852,3.52041,9.37856,2.1667
0.587891,3.62505,9.04866,1.48392
0.58793,3.67678,8.92556,0.812471
0.587969,3.68815,9.00198,0.203286
0.588008,3.66114,9.06487,-0.331434
0.588047,3.5783,8.96933,-0.81289
0.588086,3.43065,8.78943,-1.26261
0.588125,3.2723,8.65978,-1.69778
0.588164,3.15364,8.53821,-2.12649
0.588203,3.06599,8.30419,-2.54832
0.588242,3.00611,8.01595,-2.95824
0.588281,3.00318,7.84497,-3.34898
0.58832,3.07558,7.80921,-3.72489
0.588359,3.18876,7.75049,-4.09056
0.588398,3.28285,7.57781,-4.43184
0.588438,3.36854,7.38838,-4.73388
0.588477,3.51628,7.2825,-4.99103
0.588516,3.7489,7.19732,-5.20576
0.588555,4.03863,7.04495,-5.39397
0.588594,4.37205,6.88645,-5.56636
0.588633,4.75433,6.81856,-5.7161
0.588672,5.16822,6.7982,-5.83829
0.588711,5.56989,6.72747,-5.93271
0.58875,5.93819,6.62966,-5.99437
0.588789,6.2833,6.60521,-6.03119
0.588828,6.61303,6.65401,-6.06335
0.588867,6.92623,6.66267,-6.09243
0.588906,7.19763,6.56399,-6.10816
0.588945,7.39322,6.42113,-6.11076
0.588984,7.52682,6.33749,-6.10415
0.589023,7.61397,6.32999,-6.08714
0.589063,7.6162,6.33146,-6.04866
0.589102,7.50584,6.28708,-5.98182
0.589141,7.29351,6.18214,-5.90446
0.58918,7.0036,6.01732,-5.83502
0.589219,6.6854,5.82806,-5.77594
0.589258,6.37083,5.69686,-5.72438
0.589297,6.02314,5.69281,-5.67037
0.589336,5.57879,5.79164,-5.60544
0.589375,4.99229,5.88824,-5.52577
0.589414,4.25444,5.90048,-5.42683
0.589453,3.42177,5.82518,-5.32163
0.589492,2.58303,5.69701,-5.23295
0.589531,1.78208,5.53995,-5.1679
0.58957,1.01956,5.37674,-5.12639
0.589609,0.28901,5.25807,-5.10904
0.589648,-0.42506,5.23677,-5.11531
0.589688,-1.12892,5.29328,-5.13921
0.589727,-1.80595,5.30876,-5.16515
0.589766,-2.45034,5.18458,-5.1853
0.589805,-3.07445,5.01056,-5.20309
0.589844,-3.68471,4.97315,-5.20992
0.589883,-4.26672,5.0413,-5.19886
0.589922,-4.78454,4.95997,-5.19576
0.589961,-5.2045,4.64355,-5.2406
0.59,-5.50319,4.33821,-5.3498
0.590039,-5.67109,4.29088,-5.50474
0.590078,-5.75578,4.4374,-5.66819
0.590117,-5.8534,4.52383,-5.82308
0.590156,-6.01023,4.44534,-5.9736
0.590195,-6.17695,4.31489,-6.11922
0.590234,-6.28956,4.22444,-6.27222
0.590273,-6.35175,4.16218,-6.44745
0.590313,-6.40691,4.14486,-6.62721
0.590352,-6.48629,4.19031,-6.79571
0.590391,-6.60421,4.19776,-6.96558
0.59043,-6.75453,4.04699,-7.16193
0.590469,-6.91134,3.80018,-7.40821
0.590508,-7.05507,3.66489,-7.69799
0.590547,-7.20477,3.71918,-8.00388
0.590586,-7.41293,3.7979,-8.31158
0.590625,-7.70756,3.71533,-8.61052
0.590664,-8.06602,3.48453,-8.89191
0.590703,-8.44422,3.25752,-9.15972
0.590742,-8.80266,3.15101,-9.42021
0.590781,-9.1398,3.17378,-9.66837
0.59082,-9.4884,3.2314,-9.88513
0.590859,-9.843,3.17781,-10.0676
0.590898,-10.1491,2.93108,-10.2476
0.590938,-10.3717,2.56314,-10.4513
0.590977,-10.5078,2.27199,-10.673
0.591016,-10.5488,2.21864,-10.8933
0.591055,-10.4977,2.35881,-11.0934
0.591094,-10.4104,2.49351,-11.2624
0.591133,-10.3501,2.46951,-11.4035
0.591172,-10.3033,2.27482,-11.5191
0.591211,-10.2048,2.00158,-11.5976
0.59125,-9.99897,1.7768,-11.6357
0.591289,-9.64513,1.68111,-11.6462
0.591328,-9.15362,1.67037,-11.6367
0.591367,-8.60275,1.61978,-11.615
0.591406,-8.05157,1.48381,-11.5814
0.591445,-7.50066,1.34228,-11.513
0.591484,-6.93448,1.30158,-11.3877
0.591523,-6.33425,1.38648,-11.1901
0.591562,-5.69116,1.47351,-10.9116
0.591602,-5.02984,1.38525,-10.5792
0.591641,-4.39253,1.11617,-10.234
0.59168,-3.79244,0.871979,-9.88998
0.591719,-3.18598,0.833409,-9.54582
0.591758,-2.51753,0.95855,-9.2053
0.591797,-1.79323,1.07668,-8.87586
0.591836,-1.10096,1.11159,-8.55462
0.591875,-0.545462,1.1177,-8.22166
0.591914,-0.154756,1.1417,-7.86042
0.591953,0.109622,1.16823,-7.47352
0.591992,0.297317,1.20543,-7.06505
0.592031,0.470907,1.3111,-6.63024
0.59207,0.666336,1.49723,-6.17713
0.592109,0.857063,1.68832,-5.73112
0.592148,0.999418,1.81192,-5.30448
0.592187,1.05982,1.90084,-4.88709
0.592227,1.04312,2.04975,-4.47045
0.592266,1.00609,2.25294,-4.05773
0.592305,0.979755,2.38801,-3.6594
0.592344,0.93142,2.41509,-3.29013
0.592383,0.819826,2.48145,-2.9476
0.592422,0.623717,2.73785,-2.60412
0.592461,0.333765,3.09035,-2.24171
0.5925,-0.0215134,3.25989,-1.87005
0.592539,-0.350859,3.14646,-1.5067
0.592578,-0.561744,2.98428,-1.16388
0.592617,-0.644267,3.019,-0.839085
0.592656,-0.673709,3.20109,-0.514463
0.592695,-0.7414,3.32942,-0.176056
0.592734,-0.866395,3.3278,0.177847
0.592773,-0.99163,3.25938,0.541966
0.592812,-1.06922,3.19405,0.908634
0.592852,-1.09007,3.16654,1.26532
0.592891,-1.0608,3.22248,1.59363
0.59293,-1.00971,3.4045,1.88803
0.592969,-0.972643,3.63574,2.15138
0.593008,-0.952432,3.68799,2.36195
0.593047,-0.911541,3.40539,2.4929
0.593086,-0.792831,2.95587,2.54648
0.593125,-0.559686,2.68811,2.53697
0.593164,-0.24588,2.70931,2.48323
0.593203,0.0532585,2.76911,2.4113
0.593242,0.259705,2.59202,2.33104
0.593281,0.368991,2.21436,2.24397
0.59332,0.425359,1.92548,2.16592
0.593359,0.461992,1.90188,2.1055
0.593398,0.478138,2.02067,2.04645
0.593438,0.43481,2.05323,1.96596
0.593477,0.277095,1.91399,1.8434
0.593516,0.0111327,1.67874,1.65015
0.593555,-0.291202,1.41505,1.35669
0.593594,-0.570664,1.09256,0.956009
0.593633,-0.818555,0.708408,0.457064
0.593672,-1.09453,0.358683,-0.132098
0.593711,-1.47252,0.0860943,-0.785831
0.59375,-1.95523,-0.23345,-1.45386
0.593789,-2.52007,-0.73519,-2.09611
0.593828,-3.13399,-1.31804,-2.69819
0.593867,-3.70578,-1.70928,-3.24908
0.593906,-4.17645,-1.84787,-3.73498
0.593945,-4.59423,-2.0251,-4.16806
0.593984,-5.03569,-2.50831,-4.59215
0.594023,-5.50927,-3.17856,-5.04465
0.594063,-5.94544,-3.72219,-5.53537
0.594102,-6.26627,-4.06939,-6.06668
0.594141,-6.44204,-4.42694,-6.64865
0.59418,-6.51459,-4.93996,-7.28288
0.594219,-6.58327,-5.52172,-7.95139
0.594258,-6.71518,-6.02739,-8.62607
0.594297,-6.88789,-6.46531,-9.275
0.594336,-7.02015,-6.94844,-9.88324
0.594375,-7.03402,-7.4975,-10.4626
0.594414,-6.91244,-8.01938,-11.0192
0.594453,-6.6905,-8.45574,-11.5522
0.594492,-6.40756,-8.83873,-12.0743
0.594531,-6.08126,-9.21031,-12.5916
0.59457,-5.71215,-9.56959,-13.0998
0.594609,-5.30974,-9.88816,-13.6041
0.594648,-4.87066,-10.1432,-14.116
0.594688,-4.37131,-10.3874,-14.6442
0.594727,-3.84202,-10.7358,-15.1995
0.594766,-3.36524,-11.1865,-15.7861
0.594805,-2.98287,-11.5927,-16.3814
0.594844,-2.65853,-11.9044,-16.958
0.594883,-2.318,-12.255,-17.5163
0.594922,-1.91421,-12.7425,-18.0632
0.594961,-1.46363,-13.2483,-18.598
0.595,-1.03963,-13.5429,-19.1115
0.595039,-0.717891,-13.5631,-19.5736
0.595078,-0.528817,-13.5059,-19.9569
0.595117,-0.47686,-13.5861,-20.2562
0.595156,-0.532014,-13.7964,-20.4838
0.595195,-0.628642,-14.0267,-20.6749
0.595234,-0.743994,-14.2885,-20.8686
0.595273,-0.893693,-14.6378,-21.0849
0.595313,-1.07252,-15.0037,-21.3227
0.595352,-1.27397,-15.2703,-21.5598
0.595391,-1.49932,-15.463,-21.7714
0.59543,-1.75467,-15.7263,-21.9429
0.595469,-2.05307,-16.0956,-22.0559
0.595508,-2.37431,-16.4167,-22.0767
0.595547,-2.67789,-16.5728,-21.9629
0.595586,-2.95344,-16.6409,-21.711
0.595625,-3.20399,-16.7565,-21.3657
0.595664,-3.41983,-16.9515,-20.9663
0.595703,-3.57814,-17.1623,-20.5404
0.595742,-3.6426,-17.3309,-20.122
0.595781,-3.57977,-17.4335,-19.7317
0.59582,-3.37864,-17.4502,-19.366
0.595859,-3.05778,-17.3915,-19.0055
0.595898,-2.66909,-17.3434,-18.6262
0.595938,-2.27377,-17.4072,-18.2138
0.595977,-1.89779,-17.5536,-17.7593
0.596016,-1.52133,-17.5875,-17.242
0.596055,-1.10939,-17.358,-16.6355
0.596094,-0.633153,-16.9681,-15.9332
0.596133,-0.0758013,-16.6842,-15.1533
0.596172,0.557686,-16.6458,-14.3291
0.596211,1.25241,-16.7182,-13.4924
0.59625,2.01371,-16.6856,-12.6475
0.596289,2.86098,-16.5407,-11.786
0.596328,3.7763,-16.4383,-10.9163
0.596367,4.67932,-16.3886,-10.0434
0.596406,5.4837,-16.2129,-9.15247
0.596445,6.15233,-15.8601,-8.22782
0.596484,6.68496,-15.5466,-7.27141
0.596523,7.11785,-15.4649,-6.30011
0.596562,7.53434,-15.5013,-5.32515
0.596602,8.01249,-15.3979,-4.34852
0.596641,8.55472,-15.1202,-3.38387
0.59668,9.08905,-14.8802,-2.45683
0.596719,9.55776,-14.8262,-1.57926
0.596758,9.96253,-14.8883,-0.740602
0.596797,10.3008,-14.912,0.0764824
0.596836,10.5512,-14.8276,0.890203
0.596875,10.713,-14.6906,1.72124
0.596914,10.7905,-14.5984,2.57964
0.596953,10.7829,-14.6012,3.45106
0.596992,10.7112,-14.6994,4.30554
0.597031,10.6331,-14.8704,5.11445
0.59707,10.6224,-15.0474,5.85688
0.597109,10.709,-15.1305,6.53324
0.597148,10.8527,-15.0905,7.16645
0.597187,10.9918,-15.0249,7.76271
0.597227,11.1052,-15.0652,8.30444
0.597266,11.2281,-15.2481,8.78161
0.597305,11.4093,-15.4969,9.19388
0.597344,11.664,-15.7099,9.54723
0.597383,11.9763,-15.8262,9.85338
0.597422,12.3399,-15.8238,10.1222
0.597461,12.7644,-15.7312,10.3571
0.5975,13.24,-15.6536,10.5444
0.597539,13.7657,-15.7207,10.6746
0.597578,14.3774,-15.9447,10.7587
0.597617,15.0658,-16.1586,10.7928
0.597656,15.7505,-16.1892,10.775
0.597695,16.3763,-16.0733,10.7228
0.597734,16.9463,-16.0266,10.6266
0.597773,17.4608,-16.1974,10.4578
0.597812,17.8926,-16.4952,10.211
0.597852,18.2281,-16.6924,9.90232
0.597891,18.48,-16.6736,9.56423
0.59793,18.6489,-16.5348,9.21979
0.597969,18.7238,-16.4453,8.8488
0.598008,18.7236,-16.4716,8.42162
0.598047,18.6881,-16.5806,7.93905
0.598086,18.6231,-16.7378,7.4113
0.598125,18.4974,-16.9113,6.84407
0.598164,18.2973,-17.0472,6.25413
0.598203,18.035,-17.1214,5.65786
0.598242,17.7205,-17.1727,5.05477
0.598281,17.3626,-17.2551,4.43903
0.59832,16.9722,-17.3776,3.81453
0.598359,16.5596,-17.4992,3.20784
0.598398,16.1468,-17.5828,2.65152
0.598438,15.7719,-17.6415,2.15032
0.598477,15.4532,-17.7052,1.69703
0.598516,15.1734,-17.771,1.29535
0.598555,14.9406,-17.828,0.945997
0.598594,14.7965,-17.8942,0.643669
0.598633,14.7548,-17.9767,0.385763
0.598672,14.8117,-18.0196,0.173583
0.598711,14.9659,-17.9541,0.00910901
0.59875,15.1943,-17.7935,-0.108451
0.598789,15.4634,-17.6079,-0.174749
0.598828,15.7488,-17.4326,-0.179036
0.598867,16.0381,-17.2624,-0.122763
0.598906,16.3262,-17.0977,-0.0182943
0.598945,16.6044,-16.9514,0.133389
0.598984,16.8805,-16.7885,0.339652
0.599023,17.1789,-16.5087,0.599771
0.599063,17.503,-16.0884,0.910494
0.599102,17.8423,-15.6666,1.26764
0.599141,18.1894,-15.3842,1.65864
0.59918,18.5164,-15.2122,2.07547
0.599219,18.7847,-14.9952,2.52991
0.599258,18.9794,-14.6105,3.04615
0.599297,19.0956,-14.0744,3.63676
0.599336,19.1214,-13.5406,4.28983
0.599375,19.0555,-13.1746,4.98248
0.599414,18.9106,-12.995,5.69328
0.599453,18.6982,-12.8641,6.40261
0.599492,18.4236,-12.6253,7.10256
0.599531,18.091,-12.246,7.80642
0.59957,17.705,-11.8435,8.53264
0.599609,17.2733,-11.5448,9.28408
0.599648,16.812,-11.3454,10.0542
0.599688,16.332,-11.1291,10.8365
0.599727,15.8362,-10.7955,11.6332
0.599766,15.3424,-10.3694,12.4667
0.599805,14.8728,-9.97677,13.3416
0.599844,14.4325,-9.70796,14.2176
0.599883,14.0325,-9.53292,15.0519
0.599922,13.6956,-9.33338,15.8286
0.599961,13.423,-9.01152,16.5534
0.6,13.1907,-8.57479,17.2434
0.600039,12.9925,-8.11922,17.9055
0.600078,12.8584,-7.74204,18.5282
0.600117,12.8152,-7.45144,19.0945
0.600156,12.8679,-7.16066,19.5994
0.600195,13.0077,-6.77031,20.0593
0.600234,13.2067,-6.25012,20.4955
0.600273,13.4367,-5.71183,20.917
0.600313,13.6783,-5.36212,21.3064
0.600352,13.9211,-5.2545,21.6235
0.600391,14.204,-5.17318,21.8456
0.60043,14.5846,-4.86105,21.9761
0.600469,15.0272,-4.2856,22.0286
0.600508,15.4031,-3.66612,22.0252
0.600547,15.6129,-3.25374,21.974
0.600586,15.6569,-3.06554,21.8613
0.600625,15.5969,-2.91109,21.6759
0.600664,15.4762,-2.66164,21.4179
0.600703,15.3015,-2.34112,21.0972
0.600742,15.0885,-2.00756,20.7191
0.600781,14.8328,-1.70921,20.2814
0.60082,14.467,-1.51952,19.7912
0.600859,13.9481,-1.48046,19.2503
0.600898,13.3094,-1.50094,18.6508
0.600938,12.5834,-1.4159,17.9987
0.600977,11.7652,-1.17578,17.3184
0.601016,10.8371,-0.911042,16.6381
0.601055,9.79712,-0.798478,15.9639
0.601094,8.69176,-0.886896,15.267
0.601133,7.59492,-1.05722,14.5248
0.601172,6.54922,-1.13741,13.748
0.601211,5.55694,-1.02878,12.9526
0.60125,4.61769,-0.765249,12.1416
0.601289,3.73211,-0.492775,11.3106
0.601328,2.87182,-0.354107,10.4612
0.601367,2.01946,-0.37637,9.60562
0.601406,1.2357,-0.442057,8.74161
0.601445,0.610862,-0.368253,7.86343
0.601484,0.162705,-0.101532,6.99167
0.601523,-0.170656,0.200907,6.14529
0.601562,-0.448374,0.366494,5.32648
0.601602,-0.673202,0.385513,4.54022
0.601641,-0.820252,0.374123,3.78777
0.60168,-0.879319,0.486095,3.07066
0.601719,-0.86833,0.818713,2.40483
0.601758,-0.828962,1.30174,1.81104
0.601797,-0.806767,1.7309,1.29233
0.601836,-0.842147,1.95873,0.821436
0.601875,-0.960686,2.0387,0.366442
0.601914,-1.13115,2.17413,-0.0907047
0.601953,-1.28153,2.50461,-0.561639
0.601992,-1.40887,2.95527,-1.03603
0.602031,-1.6063,3.33362,-1.48603
0.60207,-1.94443,3.55087,-1.89635
0.602109,-2.39305,3.68643,-2.25909
0.602148,-2.8775,3.84454,-2.56461
0.602187,-3.37495,4.05173,-2.80833
0.602227,-3.92679,4.31662,-2.988
0.602266,-4.56479,4.65999,-3.09337
0.602305,-5.29027,5.0396,-3.10613
0.602344,-6.11178,5.34672,-3.02195
0.602383,-7.00906,5.53707,-2.85378
0.602422,-7.89111,5.71112,-2.60516
0.602461,-8.66397,5.98627,-2.27409
0.6025,-9.31478,6.32145,-1.88229
0.602539,-9.90354,6.59181,-1.46871
0.602578,-10.4878,6.81619,-1.05399
0.602617,-11.0706,7.13062,-0.629876
0.602656,-11.6145,7.54164,-0.171928
0.602695,-12.0818,7.90815,0.336297
0.602734,-12.4604,8.18343,0.884424
0.602773,-12.7643,8.50294,1.47031
0.602812,-13.0087,8.97987,2.11813
0.602852,-13.203,9.52432,2.83074
0.602891,-13.3539,9.94977,3.58528
0.60293,-13.4316,10.208,4.36355
0.602969,-13.3715,10.4492,5.15229
0.603008,-13.146,10.848,5.94584
0.603047,-12.8017,11.4106,6.74227
0.603086,-12.4171,12.0106,7.53904
0.603125,-12.0438,12.561,8.3403
0.603164,-11.6774,13.0438,9.14921
0.603203,-11.2739,13.4435,9.96194
0.603242,-10.7921,13.7892,10.7704
0.603281,-10.2349,14.2175,11.5728
0.60332,-9.65007,14.8288,12.3735
0.603359,-9.10221,15.4963,13.163
0.603398,-8.66203,15.9823,13.9284
0.603437,-8.35455,16.2149,14.6604
0.603477,-8.11853,16.3573,15.3442
0.603516,-7.89404,16.6309,15.9809
0.603555,-7.6901,17.0736,16.5821
0.603594,-7.56018,17.535,17.1444
0.603633,-7.57974,17.8964,17.6606
0.603672,-7.78704,18.1501,18.122
0.603711,-8.13339,18.3412,18.5178
0.60375,-8.53462,18.5634,18.8435
0.603789,-8.94557,18.909,19.1018
0.603828,-9.37094,19.3377,19.2939
0.603867,-9.82157,19.6581,19.4062
0.603906,-10.3006,19.7236,19.4156
0.603945,-10.8021,19.6191,19.3151
0.603984,-11.2693,19.5822,19.1192
0.604023,-11.6315,19.7686,18.8565
0.604063,-11.8832,20.1325,18.5524
0.604102,-12.0682,20.5153,18.2237
0.604141,-12.2376,20.7825,17.8889
0.60418,-12.419,20.8837,17.5583
0.604219,-12.5776,20.8856,17.2165
0.604258,-12.6289,20.9332,16.8439
0.604297,-12.5066,21.111,16.4412
0.604336,-12.2098,21.3657,16.005
0.604375,-11.7909,21.5696,15.515
0.604414,-11.3241,21.6578,14.9648
0.604453,-10.8668,21.6817,14.3609
0.604492,-10.4177,21.7113,13.7097
0.604531,-9.9492,21.7752,13.0364
0.60457,-9.45677,21.8903,12.3749
0.604609,-8.93616,22.0518,11.7418
0.604648,-8.37442,22.2124,11.1278
0.604688,-7.77393,22.325,10.5134
0.604727,-7.16807,22.3893,9.89559
0.604766,-6.61445,22.4408,9.27933
0.604805,-6.14189,22.5087,8.66389
0.604844,-5.73046,22.5779,8.04548
0.604883,-5.35625,22.5964,7.41293
0.604922,-5.01593,22.5628,6.75803
0.604961,-4.72645,22.565,6.08608
0.605,-4.50826,22.658,5.41258
0.605039,-4.36563,22.7577,4.76077
0.605078,-4.29876,22.7266,4.14449
0.605117,-4.30969,22.5389,3.55795
0.605156,-4.39805,22.3125,2.99128
0.605195,-4.55436,22.1841,2.45326
0.605234,-4.7461,22.1804,1.96694
0.605273,-4.94379,22.2226,1.53962
0.605313,-5.1358,22.216,1.16889
0.605352,-5.30197,22.0934,0.849897
0.605391,-5.42439,21.8472,0.56469
0.60543,-5.49489,21.5777,0.311369
0.605469,-5.51776,21.4321,0.107727
0.605508,-5.52935,21.4433,-0.0340375
0.605547,-5.54725,21.4536,-0.10868
0.605586,-5.54646,21.2823,-0.129925
0.605625,-5.51772,20.9933,-0.109828
0.605664,-5.44975,20.8357,-0.0329239
0.605703,-5.31035,20.8922,0.109488
0.605742,-5.10117,20.9718,0.311051
0.605781,-4.8445,20.8903,0.562205
0.60582,-4.53954,20.7198,0.840584
0.605859,-4.18021,20.6622,1.12717
0.605898,-3.78005,20.7554,1.42213
0.605938,-3.36961,20.8652,1.73287
0.605977,-2.9774,20.9347,2.06075
0.606016,-2.61566,21.0523,2.40683
0.606055,-2.28738,21.2152,2.77606
0.606094,-2.00366,21.2517,3.1544
0.606133,-1.77234,21.105,3.51011
0.606172,-1.57541,20.9495,3.83054
0.606211,-1.40723,20.943,4.13448
0.60625,-1.29676,21.0606,4.44926
0.606289,-1.26516,21.1847,4.78283
0.606328,-1.33971,21.2672,5.13371
0.606367,-1.56988,21.3434,5.50299
0.606406,-1.95221,21.384,5.86792
0.606445,-2.40838,21.2842,6.18893
0.606484,-2.86795,21.048,6.43897
0.606523,-3.32154,20.8283,6.60427
0.606563,-3.80219,20.7186,6.68885
0.606602,-4.35211,20.6469,6.71356
0.606641,-4.98275,20.5396,6.69698
0.60668,-5.64476,20.4178,6.64578
0.606719,-6.27284,20.2901,6.56193
0.606758,-6.86041,20.1081,6.4536
0.606797,-7.4506,19.8656,6.3275
0.606836,-8.0586,19.643,6.18299
0.606875,-8.64275,19.4742,6.02106
0.606914,-9.16115,19.2317,5.82783
0.606953,-9.58872,18.8013,5.56958
0.606992,-9.87441,18.3217,5.23276
0.607031,-9.98868,18.0557,4.84337
0.60707,-9.9977,18.0297,4.43276
0.607109,-10.0081,17.9943,4.00235
0.607148,-10.0681,17.7726,3.53437
0.607187,-10.1501,17.438,3.01649
0.607227,-10.2048,17.1183,2.44058
0.607266,-10.202,16.8433,1.80854
0.607305,-10.1462,16.6345,1.13776
0.607344,-10.0858,16.5647,0.439359
0.607383,-10.0669,16.6175,-0.285039
0.607422,-10.0875,16.6031,-1.037
0.607461,-10.1517,16.3748,-1.83121
0.6075,-10.2869,16.044,-2.67021
0.607539,-10.4851,15.8213,-3.51751
0.607578,-10.7241,15.7135,-4.34017
0.607617,-11.0151,15.5471,-5.14754
0.607656,-11.3619,15.2512,-5.96455
0.607695,-11.7344,14.9527,-6.79469
0.607734,-12.1071,14.7612,-7.61567
0.607773,-12.4914,14.5914,-8.40347
0.607812,-12.9238,14.3066,-9.1562
0.607852,-13.4003,13.9492,-9.88712
0.607891,-13.8526,13.6602,-10.6067
0.60793,-14.2208,13.4125,-11.3252
0.607969,-14.5007,13.0311,-12.0587
0.608008,-14.7313,12.5005,-12.8086
0.608047,-14.957,12.0415,-13.5478
0.608086,-15.1807,11.7944,-14.2423
0.608125,-15.3782,11.6111,-14.8758
0.608164,-15.5402,11.2659,-15.4608
0.608203,-15.6581,10.7458,-16.0235
0.608242,-15.7098,10.2278,-16.5602
0.608281,-15.6734,9.84119,-17.0423
0.60832,-15.5354,9.56428,-17.4617
0.608359,-15.2857,9.31905,-17.8317
0.608398,-14.9238,9.07585,-18.1696
0.608437,-14.4738,8.86271,-18.4893
0.608477,-13.9736,8.67259,-18.7937
0.608516,-13.4594,8.43619,-19.0791
0.608555,-12.9449,8.1492,-19.3451
0.608594,-12.3987,7.89616,-19.5899
0.608633,-11.7959,7.71979,-19.8086
0.608672,-11.1731,7.59489,-20.002
0.608711,-10.5794,7.50695,-20.1685
0.60875,-10.0279,7.45544,-20.2927
0.608789,-9.5059,7.40157,-20.3628
0.608828,-8.99749,7.29593,-20.385
0.608867,-8.52082,7.1528,-20.3688
0.608906,-8.14227,7.04049,-20.316
0.608945,-7.90825,6.9904,-20.2201
0.608984,-7.78654,6.93711,-20.0788
0.609023,-7.71423,6.80951,-19.9065
0.609063,-7.67093,6.67828,-19.7263
0.609102,-7.6928,6.68356,-19.552
0.609141,-7.83104,6.81901,-19.3773
0.60918,-8.09686,6.92592,-19.1957
0.609219,-8.46435,6.91445,-19.021
0.609258,-8.89425,6.85655,-18.8552
0.609297,-9.33837,6.7971,-18.6784
0.609336,-9.76906,6.64339,-18.48
0.609375,-10.1874,6.37608,-18.262
0.609414,-10.5971,6.20578,-18.0224
0.609453,-11.0052,6.33606,-17.7431
0.609492,-11.4297,6.64549,-17.4049
0.609531,-11.8862,6.80457,-17.0223
0.60957,-12.3487,6.71198,-16.6228
0.609609,-12.7437,6.61344,-16.2121
0.609648,-13.0236,6.73575,-15.786
0.609688,-13.2059,6.96467,-15.3441
0.609727,-13.3388,7.00309,-14.9003
0.609766,-13.4394,6.77745,-14.485
0.609805,-13.4516,6.52098,-14.1149
0.609844,-13.3199,6.45142,-13.7749
0.609883,-13.0769,6.54292,-13.4339
0.609922,-12.8074,6.66734,-13.0659
0.609961,-12.5827,6.79508,-12.6635
0.61,-12.4242,6.95256,-12.226
0.610039,-12.283,7.09548,-11.7555
0.610078,-12.0868,7.1455,-11.2771
0.610117,-11.8166,7.14516,-10.8193
0.610156,-11.5116,7.2724,-10.3818
0.610195,-11.2297,7.59224,-9.94688
0.610234,-11.0211,7.89747,-9.51289
0.610273,-10.8991,7.95563,-9.10897
0.610313,-10.8326,7.81246,-8.7691
0.610352,-10.7858,7.71308,-8.48862
0.610391,-10.7517,7.78022,-8.22919
0.61043,-10.7643,7.88146,-7.95697
0.610469,-10.87,7.82178,-7.66338
0.610508,-11.0663,7.57291,-7.36253
0.610547,-11.3083,7.27688,-7.07128
0.610586,-11.5718,7.08975,-6.79422
0.610625,-11.8705,7.04979,-6.52964
0.610664,-12.2307,7.05535,-6.27798
0.610703,-12.6706,6.94879,-6.04143
0.610742,-13.1859,6.64879,-5.83123
0.610781,-13.7206,6.20107,-5.67846
0.61082,-14.1905,5.71368,-5.61535
0.610859,-14.5633,5.30295,-5.63978
0.610898,-14.8689,5.0437,-5.7172
0.610938,-15.158,4.87055,-5.80673
0.610977,-15.476,4.58104,-5.88006
0.611016,-15.8254,4.04922,-5.93831
0.611055,-16.1357,3.43563,-6.00363
0.611094,-16.2873,3.03714,-6.07759
0.611133,-16.2107,2.88205,-6.13683
0.611172,-15.9589,2.67458,-6.18316
0.611211,-15.6365,2.2192,-6.25125
0.61125,-15.2826,1.68605,-6.35946
