frequency (Hz),vertical,horizontal,axial
8203.12,0.000117898,0.000218912,7.83932e-05
8204.69,0.000148682,0.000332897,3.99102e-05
8206.25,0.000368802,0.000210109,6.51641e-05
8207.81,0.000505774,0.00029932,0.000189972
8209.38,0.00034339,0.000357068,7.18902e-05
8210.94,0.000188563,0.000382812,0.000178856
8212.5,0.000232755,0.000269176,0.00012585
8214.06,0.000313675,0.000173587,0.000113975
8215.62,0.000218885,0.000132913,0.000132802
8217.19,0.000232059,0.000339459,0.000197352
8218.75,0.000280884,0.000227223,0.000160231
8220.31,0.000264902,9.64024e-05,0.000104084
8221.88,0.00024684,7.63348e-05,0.000194006
8223.44,0.000219906,0.000111973,0.000295322
8225,0.000311022,9.65811e-05,0.000191228
8226.56,0.000330832,0.000131383,0.000234367
8228.12,0.000212313,0.000179643,0.000159386
8229.69,0.000223188,0.000194629,0.000137439
8231.25,0.000205244,0.000246774,0.000129018
8232.81,0.00023281,0.000305454,0.000315168
8234.38,0.000187419,0.000378155,0.00014921
8235.94,0.00022274,0.000273357,0.000156013
8237.5,0.00023032,0.000122664,0.00011478
8239.06,0.000234516,9.29254e-05,0.000114205
8240.62,0.000324538,0.000178072,0.000184299
8242.19,0.000255643,0.000266706,0.000215679
8243.75,0.000190975,0.000140753,0.000135933
8245.31,0.000328363,8.49674e-05,0.000256
8246.88,0.000314431,0.000269731,0.0002051
8248.44,0.000275278,0.000385063,0.000130691
8250,0.000176203,0.000398424,0.000120751
8251.56,0.000326592,0.000206062,0.000194744
8253.12,0.000418945,0.000652391,0.00029477
8254.69,0.000532124,0.00085609,0.000185718
8256.25,0.000809998,0.00134572,0.000349059
8257.81,0.00190208,0.00275341,0.000541595
8259.38,0.00149333,0.00224521,0.000445851
8260.94,0.000620985,0.000829078,0.000161678
8262.5,0.000316666,0.000581221,0.000184452
8264.06,0.000343133,0.000551144,0.000182646
8265.62,0.000381346,0.000375486,0.000218127
8267.19,0.00027172,0.000235595,0.000386268
8268.75,0.000161619,0.000310147,0.000175849
8270.31,0.000293158,0.000401103,0.000174569
8271.88,0.00024045,0.000222092,0.000213441
8273.44,0.000180516,0.000207189,0.000151167
8275,0.000280986,0.000212942,5.93574e-05
8276.56,0.000308897,0.000297609,0.00012025
8278.12,0.000287597,0.000250215,0.00014993
8279.69,0.000469863,0.000189982,0.000139766
8281.25,0.000450972,0.000161841,0.000215552
8282.81,0.000254024,0.000158984,0.000262877
8284.38,0.000172436,0.000183772,0.00016675
8285.94,0.000214493,0.000215843,8.69913e-05
8287.5,0.000217346,0.000145397,0.000123381
8289.06,0.000369862,0.000168985,0.000200713
8290.62,0.000200793,0.000278918,0.000250211
8292.19,0.000121333,0.000363437,0.000230272
8293.75,9.98922e-05,0.000257259,0.000132617
8295.31,0.000157813,0.000107632,0.000130159
8296.88,0.000254217,9.26644e-05,0.000159628
8298.44,0.000204132,0.000126234,0.00017808
8300,0.000258355,0.000139318,7.67895e-05
8301.56,0.000225462,0.000212746,8.06953e-05
8303.12,0.000189181,0.000281378,0.000163069
8304.69,0.000330429,0.000216039,0.000205011
8306.25,0.000360529,5.45259e-05,0.000236539
8307.81,0.000346326,0.000141115,0.0002271
8309.38,0.000310775,0.000133177,0.000269719
8310.94,0.000281434,5.58344e-05,0.000222476
8312.5,0.000236047,0.000124608,0.000120428
8314.06,0.000142586,8.27266e-05,0.000130579
8315.62,0.000191067,0.000138733,7.68812e-05
8317.19,0.000308991,0.000169191,0.000184434
8318.75,0.000367417,0.00015818,0.000175542
8320.31,0.000323053,0.000225357,0.00017627
8321.88,0.000313854,0.000182285,0.000175979
8323.44,0.000244227,6.50996e-05,0.000157149
8325,0.000109667,0.000126992,0.000131344
8326.56,0.000262254,0.000245718,0.000285335
8328.12,0.000377579,0.000217461,0.000217483
8329.69,0.000263267,0.000408959,0.000201967
8331.25,0.000219801,0.000398008,0.000116125
8332.81,0.000171133,0.000199801,0.000139264
8334.38,0.000141506,0.000265425,0.000117817
8335.94,0.000281613,0.000235,0.000128783
8337.5,0.000343163,0.000186404,0.000214605
8339.06,0.000200431,0.000104535,0.00017725
8340.62,0.000184532,0.000143772,0.000103286
8342.19,0.000218522,0.000123102,7.26275e-05
8343.75,0.000342024,0.000201168,9.51407e-05
8345.31,0.000249516,0.000267657,8.62867e-05
8346.88,0.000113746,0.000198725,0.000196688
8348.44,0.000168198,0.000153333,0.000287649
8350,0.000193369,0.000176097,0.000265714
8351.56,0.000226711,0.000298981,0.000201811
8353.12,0.000183752,0.000335261,0.000128376
8354.69,0.000445552,0.000214475,0.000133058
8356.25,0.000426661,0.000243062,0.000163691
8357.81,0.000511559,0.000355945,0.000156118
8359.38,0.000337954,0.000290777,0.000198415
8360.94,0.000204287,0.000187051,0.000230326
8362.5,0.000383602,0.000170715,0.000244111
8364.06,0.000488204,0.000121987,0.00025187
8365.62,0.000299482,0.000153719,0.000149909
8367.19,0.000258016,0.000247465,0.000139046
8368.75,0.000269776,0.000341916,0.000145209
8370.31,0.000371297,0.000226294,0.000151776
8371.88,0.000252275,0.000148755,0.000138326
8373.44,0.000222,0.000227277,0.000260018
8375,0.00024651,0.000384959,0.000214604
8376.56,0.000234753,0.000261737,0.000138013
8378.12,0.000218318,0.000231495,0.000212177
8379.69,0.000429161,0.000105578,0.000284139
8381.25,0.000200819,0.00015589,0.000148271
8382.81,0.000103568,0.000241145,0.000224558
8384.38,0.000181104,9.35868e-05,0.000146321
8385.94,0.000161141,0.000339496,0.000115255
8387.5,0.000100787,0.000329548,0.000104694
8389.06,0.000179957,0.000138755,0.000120595
8390.62,0.000271384,0.000122281,0.000215874
8392.19,7.6228e-05,0.000137985,0.000221015
8393.75,0.00019341,0.000126005,0.000172735
8395.31,0.000291288,0.000136024,0.00015452
8396.88,0.000193484,0.000254213,8.69399e-05
8398.44,0.000206819,0.000194272,0.000205364
8400,0.000272612,0.000250805,0.000353766
8401.56,0.000269767,0.000235013,0.000317469
8403.12,0.000324497,5.76813e-05,0.000260876
8404.69,0.000253125,0.000218382,0.000243895
8406.25,0.000242169,0.000222555,0.000129688
8407.81,0.000378835,0.00016194,0.000191283
8409.38,0.000170521,0.000137908,0.000222031
8410.94,0.000358562,0.000148515,0.000118444
8412.5,0.000456935,0.000139936,0.000130773
8414.06,0.000257933,0.000266793,0.000214194
8415.62,0.000456351,0.000307295,0.000182587
8417.19,0.000480545,0.000218512,4.40518e-05
8418.75,0.000149684,0.000149504,0.000103579
8420.31,0.000297553,0.000183167,0.000120814
8421.88,0.000359366,0.000165507,0.000152324
8423.44,0.000234723,6.03862e-05,0.000176878
8425,0.000263396,9.33335e-05,0.00012829
8426.56,0.000166867,0.000177966,6.86146e-05
8428.12,0.000247628,0.000163341,7.74766e-05
8429.69,0.000286463,0.000107669,9.19103e-05
8431.25,0.000209796,0.00026369,8.67605e-05
8432.81,0.00027265,0.000247092,0.000106749
8434.38,0.000323807,0.000103277,0.000174417
8435.94,0.000370065,0.000157113,0.00015555
8437.5,0.000256767,0.000238806,0.000106962
8439.06,0.000141903,0.00024344,0.000107917
8440.62,0.000306659,0.00015192,0.000106424
8442.19,0.000461814,0.000191746,8.05734e-05
8443.75,0.000359972,0.000231516,0.000129073
8445.31,0.00019974,0.000179647,0.000152718
8446.88,0.000263421,0.000163523,0.000107507
8448.44,0.000231449,8.45224e-05,0.000114858
8450,0.000159832,0.000108084,8.90324e-05
8451.56,0.000223465,0.000243833,0.000224895
8453.12,0.000248827,0.000313348,0.00021768
8454.69,0.000260607,0.00033909,5.39207e-05
8456.25,0.000185406,0.00018987,7.18326e-05
8457.81,0.000359323,0.000207274,0.000143444
8459.38,0.000173013,0.000244596,0.000286312
8460.94,0.000204318,0.000165736,0.000285515
8462.5,0.000236519,0.000274497,0.000144723
8464.06,0.000301369,0.000345715,0.000124586
8465.62,0.000316896,0.000319677,0.000238488
8467.19,0.000248005,0.000277503,0.000326517
8468.75,0.000130147,0.000112395,0.000243689
8470.31,0.000285125,6.96153e-05,0.000241971
8471.88,0.00021578,0.000130489,0.000221977
8473.44,0.000143309,0.000217423,0.000197151
8475,0.000299996,0.000172099,0.000130278
8476.56,0.0003801,0.000180326,0.00016664
8478.12,0.000345641,0.000111869,0.000117982
8479.69,0.000236865,0.000198261,0.000222281
8481.25,0.000163999,0.000216686,0.000187334
8482.81,0.000146028,0.000193457,0.000170326
8484.38,8.06764e-05,0.00015286,0.000152212
8485.94,0.000157279,0.000214954,0.000146437
8487.5,0.000206724,0.000221376,9.70753e-05
8489.06,0.000202406,0.000213972,0.000203192
8490.62,0.000190138,0.000139097,0.000167658
8492.19,0.000107038,0.000158794,0.000112964
8493.75,0.000294829,0.000326106,0.000144243
8495.31,0.000333212,0.000182629,0.000170825
8496.88,0.000142285,0.00014143,0.000141996
8498.44,0.000249572,0.000139699,9.80947e-05
8500,0.000224552,0.000227288,0.000131475
8501.56,0.000314635,0.000280488,8.6474e-05
8503.12,0.000294531,0.000172508,0.000174465
8504.69,0.000268816,6.65078e-05,0.000173337
8506.25,0.000193022,0.000139482,0.000115291
8507.81,0.000273335,0.000142389,0.000234474
8509.38,0.00043028,0.000164364,0.000163463
8510.94,0.000314309,0.000171564,0.000129821
8512.5,0.00012886,0.000131757,0.000143616
8514.06,0.000232081,0.000154453,0.00011911
8515.62,0.000188102,0.000327313,0.000183089
8517.19,0.000198421,0.000365545,0.0001776
8518.75,0.000339846,0.000236797,0.000163702
8520.31,0.000395278,0.000317483,0.000199275
8521.88,0.000256968,0.000262953,0.000274565
8523.44,0.000149084,0.000206943,0.000254871
8525,0.000202476,0.000109809,0.000151723
8526.56,0.000256159,0.000135253,0.000111097
8528.12,0.000429804,6.40697e-05,0.000220407
8529.69,0.000547196,0.000208446,0.000217057
8531.25,0.000172413,0.000277457,0.000121662
8532.81,0.000353232,0.000313645,0.000173701
8534.38,0.000388316,0.000170693,0.000163943
8535.94,0.000212087,0.000182108,8.32946e-05
8537.5,0.000178756,0.000252962,8.49716e-05
8539.06,0.000185737,0.000134454,0.000143122
8540.62,0.000162234,0.000117505,0.000134012
8542.19,0.000192994,0.000103198,0.000137178
8543.75,0.0001621,0.000186358,0.000165134
8545.31,0.000145403,0.000254086,0.000149804
8546.88,0.000214625,0.000205827,0.000143238
8548.44,0.000303658,0.000189655,0.000127416
8550,0.000352138,0.000244295,0.000117616
8551.56,0.000401376,0.000179538,0.00013485
8553.12,0.000296087,0.00011504,0.000219068
8554.69,0.000274413,0.0001479,0.00023807
8556.25,0.000309615,0.00013733,0.000145257
8557.81,0.000287452,0.000261369,4.91674e-05
8559.38,0.000201136,0.000153022,0.000103794
8560.94,0.000139731,0.000183522,6.50279e-05
8562.5,0.000157607,0.000245666,0.000100982
8564.06,0.0001211,0.000200802,0.000154579
8565.62,0.000199831,0.000300483,0.000131405
8567.19,0.000133966,0.000278779,8.22463e-05
8568.75,8.94592e-05,0.000186976,4.2093e-05
8570.31,0.00018693,0.000108373,0.00010801
8571.88,0.0002322,0.000121941,0.000109794
8573.44,0.000179102,9.94728e-05,0.000153031
8575,0.000224675,9.28035e-05,0.000211933
8576.56,0.000258426,0.000151497,0.000282787
8578.12,0.000260957,0.000166821,0.000212839
8579.69,0.000268315,3.41989e-05,0.000172281
8581.25,0.000244298,0.000109348,0.000172589
8582.81,0.000250948,0.000171417,0.000238398
8584.38,0.00027912,0.000149451,0.000230293
8585.94,0.000163671,0.000153891,0.000104385
8587.5,0.000193432,0.000137246,0.0001765
8589.06,0.000148384,0.000204803,0.00012682
8590.62,0.000238609,0.000213746,0.000176699
8592.19,0.0002292,0.00018211,0.000200561
8593.75,0.000234973,0.000184065,0.000249846
8595.31,0.000322288,8.71808e-05,0.000278859
8596.88,0.000392158,0.000184725,0.000256451
8598.44,0.000217558,0.000248246,0.000227694
8600,0.000158834,0.00016543,0.000210456
8601.56,0.000188133,0.000267437,0.000176926
8603.12,7.00982e-05,0.000249542,0.000201171
8604.69,0.000271801,0.000157732,0.000166415
8606.25,0.000414999,0.000250504,0.000207447
8607.81,0.000354522,0.000256572,0.000230396
8609.38,0.00014449,0.000243271,0.000190541
8610.94,0.00026356,0.000144141,0.000101677
8612.5,0.000264159,6.91244e-05,0.000145852
8614.06,0.000134733,0.000125211,0.000127571
8615.62,0.00037367,0.000182036,0.000146788
8617.19,0.000331007,8.21464e-05,0.000104184
8618.75,0.000146307,0.000150882,9.80361e-05
8620.31,0.00014366,0.000120759,0.000173323
8621.88,0.000295539,8.16878e-05,0.000145528
8623.44,0.000195633,0.000129409,0.000195
8625,0.000155237,0.000187088,0.000193717
8626.56,0.000214504,0.000258534,0.000202137
8628.12,0.000249609,0.000262592,0.000199842
8629.69,0.000143235,0.000160066,6.50043e-05
8631.25,0.000210228,4.19815e-05,0.000222384
8632.81,0.000196655,8.62529e-05,0.000249809
8634.38,0.000199891,0.000119732,0.000150541
8635.94,0.000128885,0.000148872,0.000129934
8637.5,0.000261398,0.000222629,0.000197816
8639.06,0.000261837,0.00018714,0.000144918
8640.62,0.000469791,0.000153572,0.000163616
8642.19,0.000361673,0.00011203,0.00010511
8643.75,0.000194946,0.000130599,0.000227296
8645.31,0.000202392,0.000181328,0.000203059
8646.88,0.000241035,0.000126969,9.45972e-05
8648.44,0.000202806,9.63253e-05,0.000109735
8650,9.37578e-05,0.000228412,0.000177664
8651.56,0.000129607,0.000199388,0.0001846
8653.12,6.66067e-05,0.000159036,0.000136273
8654.69,0.000201271,0.000148492,0.000165246
8656.25,0.000290119,0.000161229,0.00016045
8657.81,0.000337143,7.87188e-05,0.00015937
8659.38,0.000387746,5.05201e-05,0.000150788
8660.94,0.000343769,0.000143128,0.000215205
8662.5,0.000220745,0.000130685,0.000168005
8664.06,0.000220333,0.000137333,0.000164746
8665.62,0.0002928,0.000201105,0.000171124
8667.19,0.000269769,0.000222578,9.48706e-05
8668.75,0.000172193,0.000234666,0.000131295
8670.31,0.000139483,0.000172236,0.000155031
8671.88,0.000225553,0.000198809,9.39889e-05
8673.44,0.000279717,0.0002515,0.000122469
8675,0.000105878,0.000188993,6.93592e-05
8676.56,0.000179179,0.000122696,0.000110802
8678.12,0.000205623,0.000144163,9.58831e-05
8679.69,0.000131932,7.21979e-05,7.78403e-05
8681.25,0.000126226,0.000124044,7.02886e-05
8682.81,0.000419333,0.000152942,5.96983e-05
8684.38,0.000371626,0.000102597,0.00011959
8685.94,0.000138417,9.20387e-05,0.000127329
8687.5,0.000155724,0.000127982,0.000225251
8689.06,0.000214298,0.000106423,0.000269767
8690.62,0.000191828,0.00011036,0.000267073
8692.19,0.00026023,7.14472e-05,0.000231806
8693.75,0.000382313,0.000145697,0.000178427
8695.31,0.000420284,0.000274713,0.000149898
8696.88,0.000183552,0.000282922,0.000173399
8698.44,0.0001436,0.0001804,0.000204926
8700,0.000206597,0.000182111,0.000209789
8701.56,0.000153828,0.000236373,0.000219538
8703.12,0.000139813,0.000244314,0.000259571
8704.69,0.00022179,0.000268004,0.000208282
8706.25,0.000307401,0.000158154,0.000111365
8707.81,0.000264271,0.0001522,0.000136294
8709.38,0.000295699,9.00918e-05,0.000131103
8710.94,0.000249876,0.000102,0.000154007
8712.5,0.000320456,0.000119197,0.000195814
8714.06,0.000343387,6.66664e-05,0.000197955
8715.62,0.000270128,0.000165627,0.000190287
8717.19,0.000209538,0.000254539,7.6925e-05
8718.75,0.000152389,0.000192322,9.2593e-05
8720.31,0.000205747,5.71239e-05,8.9198e-05
8721.88,0.000276599,6.46491e-05,0.000105998
8723.44,0.000274771,6.15132e-05,0.000175789
8725,0.000169263,9.77149e-05,0.000121659
8726.56,0.000223903,0.000105718,6.56836e-05
8728.12,0.000277515,0.000179057,8.85865e-05
8729.69,0.000214498,0.000165055,3.53357e-05
8731.25,0.000225315,0.000138037,7.55982e-05
8732.81,0.000153653,9.9273e-05,0.00012722
8734.38,0.000233763,0.000143876,0.000195991
8735.94,0.000253854,0.000210195,0.000209288
8737.5,0.000241021,0.000251939,0.000141861
8739.06,0.000160456,0.000209339,0.000130962
8740.62,0.000319254,0.000182819,0.000163593
8742.19,0.000237923,0.000196355,0.000213753
8743.75,0.000219825,0.000155719,0.000119141
8745.31,0.000211487,0.000165127,7.13636e-05
8746.88,0.000208201,0.00012742,6.58744e-05
8748.44,6.13326e-05,0.000200143,7.12151e-05
8750,0.000215314,0.000246642,0.0001129
8751.56,0.000236987,0.000231154,0.000119635
8753.12,0.000174932,0.000175476,0.000117109
8754.69,0.000255818,0.000117436,0.000107273
8756.25,0.000380284,0.000159989,1.70353e-05
8757.81,0.00031634,0.000143284,6.07768e-05
8759.38,0.000187129,0.00016005,8.44681e-05
8760.94,0.000184059,0.000174585,0.000144278
8762.5,5.79758e-05,0.00018162,0.000138656
8764.06,5.9348e-05,0.000181372,0.000157225
8765.62,0.000133743,0.000114587,0.000129785
8767.19,0.000113955,5.42597e-05,0.000149253
8768.75,0.000205672,0.00012989,0.00014129
8770.31,0.000135336,0.000256144,0.000170863
8771.88,0.000173455,0.000264075,0.000149782
8773.44,5.61536e-05,0.000189215,0.000130102
8775,0.000121821,0.000147436,0.000107046
8776.56,0.000266655,8.92318e-05,0.00023645
8778.12,0.000194013,0.000101209,0.000198155
8779.69,0.000164587,0.00020363,0.000105772
8781.25,9.54248e-05,0.000198773,0.000143512
8782.81,0.000165619,0.000110418,0.000181951
8784.38,0.000242005,9.29966e-05,0.000240525
8785.94,0.000319013,9.44473e-05,0.000217515
8787.5,0.000248648,8.49106e-05,0.000112577
8789.06,0.000249483,0.000127324,5.37263e-05
8790.62,0.000154202,0.000194111,2.4963e-05
8792.19,0.000210923,0.000297791,9.38956e-05
8793.75,0.000148814,0.000229997,0.000127222
8795.31,0.000115253,8.12934e-05,0.000128716
8796.88,0.000113925,8.98454e-05,0.000105549
8798.44,0.000268661,0.000185109,0.000179329
8800,0.000283818,0.000124071,0.000195415
8801.56,0.000223475,6.90176e-05,0.000228399
8803.12,0.000250528,4.63171e-05,0.000140128
8804.69,0.000229312,0.000122925,0.0001491
8806.25,0.000260929,9.52254e-05,0.000163596
8807.81,0.000259003,9.83927e-05,0.00010296
8809.38,0.000196485,0.000153275,0.000130344
8810.94,0.000243333,0.000170046,0.000206088
8812.5,0.000220116,0.000131464,0.000137787
8814.06,0.00014635,0.000148086,6.05464e-05
8815.62,0.000272019,0.000126725,8.15029e-05
8817.19,0.000296901,5.12429e-05,0.000127985
8818.75,0.000297888,6.56042e-05,0.000211161
8820.31,0.000367971,0.000142608,0.000167469
8821.88,0.000243189,0.00022669,9.82123e-05
8823.44,0.000258876,0.000284828,0.000155264
8825,0.000207514,0.00016691,0.000169571
8826.56,0.000178732,0.000131199,0.000187319
8828.12,0.000214009,0.000200434,0.000213489
8829.69,0.000369275,0.000146721,0.000173121
8831.25,0.000185193,0.000125547,0.00010736
8832.81,0.000137058,0.000224022,0.000163641
8834.38,5.86619e-05,0.000139857,0.000162107
8835.94,0.000171211,0.000180545,0.000161177
8837.5,0.000232827,0.000119967,0.000151435
8839.06,0.000273916,0.000187305,6.94553e-05
8840.62,0.000239138,0.00015601,0.000137247
8842.19,7.03657e-05,0.000118626,0.000122767
8843.75,0.000106074,0.000146385,0.000125325
8845.31,0.000141849,0.000210941,3.49493e-05
8846.88,0.00021203,7.39553e-05,8.56006e-05
8848.44,0.000233746,0.000161958,0.000154587
8850,0.000230311,0.000277781,0.000216255
8851.56,0.000199648,0.000260984,0.000227605
8853.12,0.00016817,0.000195521,0.000191267
8854.69,0.000229644,0.000167974,0.000129104
8856.25,0.000203561,0.000144573,0.000133028
8857.81,0.000181647,0.000108697,0.000150019
8859.38,9.2653e-05,9.25783e-05,9.2462e-05
8860.94,0.000192963,0.00017214,4.33994e-05
8862.5,0.000112099,0.000239553,5.43058e-05
8864.06,0.000169371,0.000164837,0.000108359
8865.62,0.000206336,0.000146982,0.000171622
8867.19,0.000213741,0.000133335,0.000148232
8868.75,0.000240451,0.000165226,0.000195847
8870.31,0.000181032,0.000163931,0.000159149
8871.88,0.000171137,0.000148871,8.38403e-05
8873.44,0.000324916,0.000174483,0.000124254
8875,0.00045788,0.000115959,0.000178967
8876.56,0.000196492,9.45939e-05,0.000207141
8878.12,7.96969e-05,4.62863e-05,0.000206463
8879.69,0.000149234,0.000124342,0.000205437
8881.25,0.000201934,0.000121234,0.000170007
8882.81,0.00023862,0.000139258,0.000179119
8884.38,0.000305586,0.00023687,0.000119763
8885.94,0.0002156,0.000142168,0.000174978
8887.5,0.000196679,0.000139626,0.000209564
8889.06,0.00021529,0.000234875,0.000179532
8890.62,0.00015953,0.000194275,0.000178543
8892.19,0.000129224,9.8655e-05,0.000179793
8893.75,0.000316366,9.22449e-05,0.000205304
8895.31,0.00023231,0.000136257,0.000152871
8896.88,0.000180938,0.000234357,8.01376e-05
8898.44,0.000332233,0.000168474,9.52966e-05
8900,0.000292845,9.77163e-05,0.000111672
8901.56,0.000175711,0.000129704,0.00010977
8903.12,0.000192414,0.000105423,8.80324e-05
8904.69,0.000114659,0.000153807,0.000125196
8906.25,0.000243719,0.000215085,0.000128234
8907.81,0.000244483,0.000303201,0.000115848
8909.38,0.00026902,0.000283234,0.000228205
8910.94,0.000200192,0.000184283,0.000262518
8912.5,0.000175715,0.000247234,0.000175566
8914.06,0.000116403,0.000122515,0.0001224
8915.62,0.000212559,5.25725e-05,0.000132004
8917.19,0.000124704,0.000111429,0.000119338
8918.75,0.000115517,0.000157332,0.000172971
8920.31,0.000122978,9.80789e-05,0.000176308
8921.88,0.000126538,0.000128746,0.000102025
8923.44,0.000129758,9.48308e-05,0.000122816
8925,0.000234294,6.28118e-05,0.000128225
8926.56,0.000230201,9.76728e-05,0.000147108
8928.12,0.000220729,0.000106595,0.00011637
8929.69,0.00022714,0.00021207,0.000250009
8931.25,0.000249524,0.000172753,0.000216411
8932.81,0.000227706,6.9212e-05,7.55866e-05
8934.38,0.000213404,0.000117812,0.000100403
8935.94,0.000141184,0.000152494,0.000101047
8937.5,0.000146108,0.000173222,0.000141742
8939.06,0.000217513,0.000196134,0.000118761
8940.62,0.000193993,0.000204612,0.000149046
8942.19,0.00018348,0.000105166,0.000127154
8943.75,0.000105592,0.000184883,7.9619e-05
8945.31,0.000144244,0.00010921,8.13184e-05
8946.88,0.000121154,5.71827e-05,7.71902e-05
8948.44,0.000202393,0.000112623,9.0879e-05
8950,0.000160111,0.000108194,0.000196485
8951.56,6.80793e-05,0.000134822,0.000117346
8953.12,5.6114e-05,0.000212292,0.000158697
8954.69,0.000150417,0.000203895,0.000140952
8956.25,0.00025888,0.000282946,5.17263e-05
8957.81,0.000199889,0.000152666,0.000140001
8959.38,7.28945e-05,8.0647e-05,0.000125693
8960.94,0.00010633,0.000115294,0.000160168
8962.5,0.000166002,9.87212e-05,0.000129449
8964.06,0.000176612,3.35564e-05,0.000160539
8965.62,0.000181964,7.30993e-05,0.000151167
8967.19,0.000115158,0.000103401,6.14569e-05
8968.75,0.000159165,7.0907e-05,0.00015025
8970.31,0.000236353,0.000136585,0.000119313
8971.88,0.000188172,0.000191312,0.000111116
8973.44,0.000108563,0.000157951,0.000115087
8975,0.000247253,0.00021949,0.000133421
8976.56,0.00017006,0.000172521,0.000117938
8978.12,0.000117318,0.000178038,0.000125063
8979.69,0.000246648,0.000287791,0.000180864
8981.25,0.000287204,0.000333415,0.00017485
8982.81,0.000138299,0.000219735,0.000147583
8984.38,0.000287419,0.000149302,0.00017618
8985.94,0.000338465,0.000225148,0.000181333
8987.5,0.000187737,0.00022509,0.000108095
8989.06,0.000190292,0.000222808,5.91443e-05
8990.62,0.000137379,9.01999e-05,6.15872e-05
8992.19,0.000159482,5.22642e-05,6.35625e-05
8993.75,0.000139824,5.5677e-05,6.05756e-05
8995.31,0.000146786,0.000150103,6.22925e-05
8996.88,0.000208406,0.00024293,0.000162563
8998.44,0.000162145,0.000131016,0.000205837
9000,0.000141889,5.74144e-05,7.2107e-05
9001.56,0.000280431,0.000137347,0.000233438
9003.12,0.000278749,0.000135788,0.00019918
9004.69,0.000100146,0.000134906,0.000131988
9006.25,0.00017716,0.000123643,0.000141189
9007.81,0.000302759,0.000190119,9.68588e-05
9009.38,0.000167298,0.000138761,0.000131318
9010.94,0.000231692,0.000185715,0.000203844
9012.5,0.000182058,0.000247692,0.000156997
9014.06,8.10623e-05,0.000226505,0.000155128
9015.62,0.00014677,0.00029506,0.000204871
9017.19,0.000206712,0.0002864,0.000148336
9018.75,0.000193834,0.000160669,9.88057e-05
9020.31,0.000210833,0.00011985,0.000153247
9021.88,0.000395732,0.000106177,8.70027e-05
9023.44,0.000448031,0.000211667,8.2067e-05
9025,0.0002686,0.000110356,0.000156961
9026.56,0.00012722,0.000336214,0.000207804
9028.12,0.000165751,0.000347892,6.94627e-05
9029.69,0.000227985,6.08255e-05,0.00016521
9031.25,0.000124406,0.000187554,0.000109221
9032.81,0.000175421,0.00020376,9.48509e-05
9034.38,0.000193881,0.00013164,0.000171606
9035.94,0.000138932,0.000136186,0.000226358
9037.5,0.000236014,0.000248235,0.000163985
9039.06,0.000211739,0.000239639,0.000109685
9040.62,0.000262295,0.000143073,0.000105971
9042.19,0.000182583,0.000210129,9.06772e-05
9043.75,0.000156868,0.000133133,0.000110318
9045.31,0.000235927,0.000116538,9.77365e-05
9046.88,0.00032711,0.000107582,0.000104546
9048.44,0.000200748,0.000176035,0.000158205
9050,0.000183317,0.000257422,0.000120426
9051.56,0.000317967,0.000205238,0.000147903
9053.12,0.000270813,0.000111519,0.000140772
9054.69,0.000205369,5.49115e-05,0.000148767
9056.25,0.000194499,0.000218823,0.000150375
9057.81,0.000175561,0.000188509,0.000105674
9059.38,0.000232867,0.000166175,7.08799e-05
9060.94,0.000266468,0.000180766,7.81844e-05
9062.5,0.000247584,0.000269432,0.000177182
9064.06,0.000249298,0.00018932,9.0613e-05
9065.62,0.000228853,0.000101622,0.000101147
9067.19,0.000292273,0.000184752,0.000163785
9068.75,0.000226115,0.000183413,0.000194638
9070.31,0.0001875,0.000271672,0.000137937
9071.88,0.000254308,0.000252954,5.31244e-05
9073.44,0.000195329,0.000153953,0.000165114
9075,0.000320059,0.000115804,0.00018183
9076.56,0.0003958,0.000115101,0.000120324
9078.12,0.000237126,9.84114e-05,0.000173596
9079.69,0.000113677,9.10993e-05,0.000155663
9081.25,0.000223234,0.000136225,9.79495e-05
9082.81,0.000107815,0.000163714,9.07107e-05
9084.38,0.000281389,0.000243235,0.000141959
9085.94,0.000294524,0.000244048,0.000104253
9087.5,0.000195636,0.000280059,0.000103684
9089.06,0.000249942,0.000197609,0.000186339
9090.62,0.000437694,0.000115864,0.000148217
9092.19,0.000571904,0.000177632,0.000121661
9093.75,0.000337104,0.000177126,0.000117825
9095.31,0.000138725,0.000163873,0.000200056
9096.88,0.000273056,0.000203387,0.000207074
9098.44,0.000260992,0.000119663,0.000231243
9100,0.000226555,9.96885e-05,0.000178809
9101.56,0.000129189,0.000202618,0.000222323
9103.12,8.68498e-05,0.000222495,0.000168032
9104.69,0.000137253,0.000320531,0.000185918
9106.25,0.000195228,0.000298227,0.000259489
9107.81,0.000167493,0.000186608,0.000187077
9109.38,0.000226236,5.40091e-05,0.000130762
9110.94,0.000336477,8.73715e-05,0.000115414
9112.5,0.000248301,0.000161437,0.000147839
9114.06,0.000253942,0.000170591,0.000150267
9115.62,0.000175082,0.000195714,0.000169646
9117.19,0.000153091,9.80392e-05,0.000128757
9118.75,0.000179599,0.000168787,0.000158298
9120.31,0.000178304,0.000202528,0.000186333
9121.88,0.000284759,0.000111917,0.000155346
9123.44,0.000277337,2.93427e-05,0.00011584
9125,0.000250972,0.000151485,0.000208955
9126.56,0.000250726,0.000170605,0.000167089
9128.12,0.000168935,0.000118859,7.32496e-05
