time (s),vertical,horizontal,axial
0.53168,-2.34363,0.539395,0.672357
0.531719,-2.44247,0.87327,0.842274
0.531758,-2.44759,1.34664,0.971641
0.531797,-2.51891,1.25409,1.03127
0.531836,-2.70659,0.770338,1.04458
0.531875,-2.91757,0.719387,1.04719
0.531914,-2.97926,1.13988,1.13624
0.531953,-2.87777,1.22281,1.29091
0.531992,-2.79092,0.726462,1.3804
0.532031,-2.71176,0.411622,1.45908
0.53207,-2.52437,0.848044,1.62135
0.532109,-2.37517,1.48709,1.82396
0.532148,-2.43192,1.5313,2.02589
0.532188,-2.48211,1.12304,2.19209
0.532227,-2.20012,0.911475,2.28698
0.532266,-1.72086,1.01593,2.34042
0.532305,-1.39707,1.09703,2.36095
0.532344,-1.2449,1.15108,2.34061
0.532383,-1.19197,1.41066,2.34119
0.532422,-1.14988,1.61485,2.35461
0.532461,-0.863342,1.39155,2.28966
0.5325,-0.380803,1.0074,2.17037
0.532539,-0.0531062,1.0238,2.08357
0.532578,-0.0368588,1.56965,2.07353
0.532617,-0.209411,2.15515,2.14335
0.532656,-0.326522,2.22727,2.22803
0.532695,-0.328755,1.79796,2.28901
0.532734,-0.213647,1.32493,2.32454
0.532773,0.13904,1.24411,2.28524
0.532813,0.490265,1.65208,2.19125
0.532852,0.51464,2.22705,2.13576
0.532891,0.30089,2.39746,2.12567
0.53293,-0.0589033,1.78993,2.11904
0.532969,-0.416713,0.840905,2.1018
0.533008,-0.508515,0.501326,2.04252
0.533047,-0.412959,1.03491,1.96411
0.533086,-0.335958,1.74667,1.97947
0.533125,-0.403215,1.8812,2.06778
0.533164,-0.69468,1.32193,2.11011
0.533203,-1.02271,0.63832,2.09781
0.533242,-1.15074,0.618034,2.03885
0.533281,-1.0334,1.35124,1.96549
0.53332,-0.758123,1.89618,1.87742
0.533359,-0.581063,1.49772,1.63826
0.533398,-0.648664,0.700835,1.3103
0.533438,-0.830115,0.516552,1.07171
0.533477,-0.964329,1.01791,0.879683
0.533516,-0.911615,1.42582,0.705015
0.533555,-0.650819,1.31045,0.556928
0.533594,-0.365339,1.03064,0.38974
0.533633,-0.197655,0.954208,0.259003
0.533672,-0.151181,0.920916,0.199519
0.533711,-0.134705,0.697561,0.156767
0.53375,-0.00173271,0.536965,0.115082
0.533789,0.300029,0.819979,0.0865124
0.533828,0.71773,1.27351,0.0483436
0.533867,1.10509,1.21914,-0.0634711
0.533906,1.23817,0.637649,-0.250502
0.533945,1.12028,0.324958,-0.458272
0.533984,1.02362,0.688659,-0.647187
0.534023,1.12429,1.0777,-0.761823
0.534062,1.3898,0.895524,-0.839972
0.534102,1.66171,0.468886,-0.964799
0.534141,1.77674,0.330888,-1.08973
0.53418,1.721,0.522862,-1.17669
0.534219,1.55921,0.718634,-1.24083
0.534258,1.33129,0.659595,-1.26455
0.534297,1.11517,0.476287,-1.24546
0.534336,1.0216,0.417491,-1.18791
0.534375,1.00504,0.378775,-1.1385
0.534414,0.854289,0.220433,-1.17423
0.534453,0.557469,0.257382,-1.23176
0.534492,0.282503,0.642772,-1.2155
0.534531,0.0359303,0.891994,-1.20507
0.53457,-0.206773,0.685708,-1.28187
0.534609,-0.428274,0.246141,-1.40624
0.534648,-0.639489,-0.0981411,-1.55772
0.534687,-0.778322,-0.137805,-1.71795
0.534727,-0.856429,0.0736065,-1.83805
0.534766,-0.942246,0.341926,-1.89661
0.534805,-1.00381,0.531348,-1.88976
0.534844,-1.04081,0.505874,-1.86964
0.534883,-1.05153,0.290692,-1.84382
0.534922,-1.02942,0.126028,-1.73262
0.534961,-0.994651,0.215977,-1.57888
0.535,-0.888421,0.470989,-1.42552
0.535039,-0.693398,0.49766,-1.23687
0.535078,-0.415779,0.16543,-1.09667
0.535117,-0.0718041,-0.193064,-1.03631
0.535156,0.223649,-0.307356,-0.968294
0.535195,0.476837,-0.131952,-0.859486
0.535234,0.695627,0.241575,-0.670058
0.535273,0.781701,0.569052,-0.401657
0.535312,0.819203,0.590743,-0.142705
0.535352,0.858182,0.261122,0.063309
0.535391,0.819998,-0.116576,0.206031
0.53543,0.825227,-0.153879,0.276774
0.535469,0.989095,0.172329,0.306154
0.535508,1.15176,0.499426,0.355601
0.535547,1.14382,0.508357,0.444026
0.535586,1.00621,0.242524,0.519307
0.535625,0.792005,-0.0806376,0.553941
0.535664,0.511068,-0.230489,0.55405
0.535703,0.307574,0.0472,0.553509
0.535742,0.271467,0.563119,0.65377
0.535781,0.277594,0.567801,0.851103
0.53582,0.156317,-0.0781216,0.991285
0.535859,-0.122257,-0.364795,1.04269
0.535898,-0.370004,0.204203,1.09665
0.535938,-0.47767,0.600456,1.14112
0.535977,-0.541554,0.103932,1.1279
0.536016,-0.554729,-0.379338,1.08647
0.536055,-0.459047,0.0621109,1.05503
0.536094,-0.35518,0.720616,1.05065
0.536133,-0.441311,0.405855,1.02233
0.536172,-0.672103,-0.533682,0.902984
0.536211,-0.666082,-0.730967,0.78371
0.53625,-0.380184,0.0695606,0.779244
0.536289,-0.163574,0.686702,0.839451
0.536328,-0.0746328,0.243205,0.857166
0.536367,0.0222847,-0.52823,0.808506
0.536406,0.20285,-0.561695,0.757623
0.536445,0.51207,-0.21741,0.71582
0.536484,0.868516,-0.199895,0.642965
0.536523,1.18859,-0.217419,0.583269
0.536563,1.46641,0.103621,0.561605
0.536602,1.63651,0.370379,0.51241
0.536641,1.60556,-0.0360369,0.364662
0.53668,1.47145,-0.845829,0.115917
0.536719,1.52472,-1.05516,-0.131634
0.536758,1.80402,-0.567609,-0.320739
0.536797,2.01079,-0.245314,-0.482438
0.536836,1.99915,-0.371233,-0.618716
0.536875,1.91749,-0.43664,-0.722505
0.536914,1.90535,-0.196123,-0.79428
0.536953,1.89239,-0.151346,-0.891331
0.536992,1.77364,-0.601475,-1.07029
0.537031,1.61839,-0.870078,-1.23843
0.53707,1.52446,-0.437723,-1.33207
0.537109,1.42266,0.0718779,-1.41003
0.537148,1.1647,-0.144585,-1.51328
0.537188,0.836831,-0.895914,-1.66013
0.537227,0.678601,-1.27648,-1.84766
0.537266,0.65549,-0.942517,-2.04947
0.537305,0.581079,-0.563739,-2.21179
0.537344,0.407697,-0.659099,-2.28658
0.537383,0.248558,-0.833934,-2.30487
0.537422,0.238265,-0.732809,-2.29766
0.537461,0.249307,-0.769941,-2.29322
0.5375,0.142044,-1.26905,-2.30849
0.537539,0.0356243,-1.5874,-2.2655
0.537578,0.0426318,-1.01644,-2.14429
0.537617,0.207789,-0.286197,-2.0233
0.537656,0.419939,-0.658532,-1.96436
0.537695,0.587724,-1.7053,-2.00616
0.537734,0.927673,-2.00241,-2.10682
0.537773,1.35882,-1.4818,-2.1549
0.537813,1.48857,-1.19852,-2.07747
0.537852,1.36735,-1.48848,-1.92335
0.537891,1.34583,-1.65467,-1.78753
0.53793,1.58167,-1.24775,-1.65297
0.537969,1.86359,-0.861152,-1.52867
0.538008,1.92417,-1.14359,-1.44901
0.538047,1.88737,-1.6302,-1.33266
0.538086,1.9723,-1.46907,-1.20885
0.538125,2.17392,-0.780887,-1.1524
0.538164,2.32363,-0.372715,-1.09284
0.538203,2.25566,-0.503583,-1.03128
0.538242,2.0753,-0.726079,-1.0018
0.538281,1.90961,-0.786183,-0.957304
0.53832,1.71046,-0.941123,-0.898979
0.538359,1.5413,-1.20183,-0.827135
0.538398,1.43919,-1.10355,-0.688441
0.538438,1.34589,-0.608708,-0.476768
0.538477,1.28474,-0.328124,-0.245047
0.538516,1.1699,-0.580057,0.00130413
0.538555,0.939283,-0.914864,0.289895
0.538594,0.791235,-0.803951,0.571075
0.538633,0.794472,-0.43557,0.821669
0.538672,0.776513,-0.295542,1.08402
0.538711,0.667219,-0.334579,1.3325
0.53875,0.537122,-0.278303,1.53221
0.538789,0.519519,-0.213411,1.68195
0.538828,0.635589,-0.386419,1.77297
0.538867,0.667435,-0.747565,1.83064
0.538906,0.585038,-0.871771,1.89282
0.538945,0.61363,-0.535155,1.98268
0.538984,0.739912,-0.161844,2.11986
0.539023,0.837771,-0.214943,2.29911
0.539062,0.94398,-0.51663,2.4727
0.539102,1.06556,-0.61262,2.59368
0.539141,1.15217,-0.384292,2.71022
0.53918,1.22789,-0.020366,2.87444
0.539219,1.27927,0.17924,3.01998
0.539258,1.23573,0.0228518,3.09025
0.539297,1.2679,-0.232807,3.06768
0.539336,1.54597,-0.202807,2.94597
0.539375,1.76373,0.0945488,2.81924
0.539414,1.69303,0.434309,2.74255
0.539453,1.54865,0.592586,2.67901
0.539492,1.47745,0.431943,2.68999
0.539531,1.46187,0.0768497,2.77258
0.53957,1.44107,-0.294676,2.76862
0.539609,1.40671,-0.46127,2.70428
0.539648,1.4697,-0.0612573,2.72694
0.539687,1.55099,0.728851,2.81188
0.539727,1.46981,1.0309,2.89836
0.539766,1.3045,0.434053,2.95745
0.539805,1.21573,-0.338305,2.91331
0.539844,1.15962,-0.287169,2.7866
0.539883,1.00844,0.589296,2.69351
0.539922,0.783927,1.16734,2.64022
0.539961,0.465205,0.629879,2.5378
0.54,0.0275434,-0.395355,2.35095
0.540039,-0.28286,-0.765635,2.0896
0.540078,-0.39401,-0.366697,1.78613
0.540117,-0.474095,0.0536129,1.54848
0.540156,-0.569226,0.126699,1.44563
0.540195,-0.772345,0.00545671,1.40904
0.540234,-1.04023,-0.314355,1.36387
0.540273,-1.16155,-0.803701,1.28531
0.540312,-1.13593,-1.03644,1.16
0.540352,-1.04036,-0.663759,0.96996
0.540391,-0.996443,0.119015,0.715296
0.54043,-1.09096,0.555165,0.477434
0.540469,-1.22144,0.00408595,0.269966
0.540508,-1.37861,-1.11141,-0.0476246
0.540547,-1.52147,-1.73131,-0.490593
0.540586,-1.40464,-1.39602,-0.90518
0.540625,-0.979715,-0.619433,-1.23858
0.540664,-0.570609,-0.257672,-1.53867
0.540703,-0.473363,-0.47109,-1.78485
0.540742,-0.566654,-0.727271,-1.95693
0.540781,-0.624778,-0.782608,-2.10138
0.54082,-0.600295,-0.762913,-2.18195
0.540859,-0.443104,-0.677579,-2.16216
0.540898,-0.198263,-0.499054,-2.12363
0.540937,0.0467723,-0.439621,-2.08462
0.540977,0.326426,-0.766623,-2.07462
0.541016,0.645981,-1.27084,-2.18935
0.541055,0.935627,-1.39967,-2.36341
0.541094,1.09711,-0.883857,-2.5021
0.541133,1.1996,-0.0711421,-2.59516
0.541172,1.29853,0.158851,-2.61177
0.541211,1.14959,-0.542762,-2.60809
0.54125,0.83676,-1.43892,-2.67377
0.541289,0.769156,-1.85898,-2.78159
0.541328,0.977981,-1.63624,-2.85846
0.541367,1.24684,-0.89488,-2.84999
0.541406,1.35655,-0.361611,-2.78863
0.541445,1.28549,-0.607199,-2.78818
0.541484,1.19314,-1.18691,-2.90488
0.541523,1.07721,-1.32024,-3.06344
0.541563,0.975623,-0.869682,-3.13019
0.541602,0.930958,-0.541951,-3.11971
0.541641,0.837327,-0.884804,-3.1735
0.54168,0.698987,-1.40575,-3.28917
0.541719,0.483525,-1.46554,-3.37058
0.541758,0.193369,-1.2124,-3.4293
0.541797,-0.0121712,-1.12487,-3.4884
0.541836,-0.1587,-1.31973,-3.49793
0.541875,-0.326894,-1.4931,-3.45628
0.541914,-0.466503,-1.3903,-3.41473
0.541953,-0.530701,-1.17531,-3.3678
0.541992,-0.582826,-1.16114,-3.27378
0.542031,-0.745503,-1.26554,-3.1337
0.54207,-0.910581,-1.15536,-3.00076
0.542109,-0.897644,-0.89496,-2.88619
0.542148,-0.722374,-0.831812,-2.77145
0.542188,-0.49727,-1.04616,-2.74476
0.542227,-0.432377,-1.28321,-2.8044
0.542266,-0.534342,-1.27623,-2.77996
0.542305,-0.522524,-1.20459,-2.66665
0.542344,-0.293395,-1.40792,-2.55303
0.542383,0.0632536,-1.649,-2.45824
0.542422,0.420563,-1.44926,-2.38929
0.542461,0.6719,-0.850197,-2.23366
0.5425,0.747846,-0.377093,-1.94817
0.542539,0.643856,-0.382946,-1.64722
0.542578,0.586064,-0.709548,-1.3393
0.542617,0.681359,-1.12259,-1.06291
0.542656,0.791363,-1.38608,-0.885063
0.542695,0.924468,-1.14085,-0.765413
0.542734,1.0374,-0.47441,-0.714604
0.542773,1.04281,0.0493313,-0.686347
0.542813,0.921619,0.0149014,-0.624934
0.542852,0.525232,-0.488651,-0.599185
0.542891,-0.0377326,-0.855483,-0.545115
0.54293,-0.491861,-0.625195,-0.383846
0.542969,-0.873442,-0.0535786,-0.174878
0.543008,-1.25516,0.315843,0.0721178
0.543047,-1.62393,0.320445,0.334013
0.543086,-1.90821,0.17077,0.583004
0.543125,-2.01252,-0.0942764,0.831404
0.543164,-1.98488,-0.441459,1.0057
0.543203,-1.85412,-0.380163,1.1069
0.543242,-1.72205,0.293578,1.28637
0.543281,-1.78504,0.894275,1.57316
0.54332,-2.04002,0.656426,1.83269
0.543359,-2.4475,-0.25385,2.00047
0.543398,-2.85415,-0.813455,2.14331
0.543438,-2.98908,-0.338362,2.31533
0.543477,-2.9431,0.713927,2.48946
0.543516,-2.9127,1.25763,2.60868
0.543555,-2.90643,0.776953,2.66284
0.543594,-2.96556,-0.0176424,2.68582
0.543633,-3.04385,-0.23067,2.68489
0.543672,-2.96615,0.109965,2.66184
0.543711,-2.6415,0.611767,2.62234
0.54375,-2.19508,1.00699,2.58586
0.543789,-1.94941,1.04156,2.61599
0.543828,-2.03778,0.746441,2.7039
0.543867,-2.1945,0.465525,2.78545
0.543906,-2.10099,0.444614,2.84918
0.543945,-1.72447,0.612081,2.87254
0.543984,-1.2799,0.773238,2.83561
0.544023,-0.959309,0.889904,2.75355
0.544063,-0.838508,0.930059,2.66074
0.544102,-0.88809,0.747689,2.5895
0.544141,-0.905224,0.417316,2.50245
0.54418,-0.701049,0.283625,2.37939
0.544219,-0.354597,0.478233,2.2568
0.544258,-0.10608,0.719961,2.16273
0.544297,-0.0478822,0.686423,2.12232
0.544336,-0.0600552,0.434273,2.10278
0.544375,-0.0773033,0.397022,2.09079
0.544414,-0.109853,0.758403,2.09146
0.544453,-0.128505,1.08917,2.03363
0.544492,-0.173366,1.00473,1.94753
0.544531,-0.235728,0.568238,1.83603
0.54457,-0.260046,0.0257726,1.58413
0.544609,-0.326262,-0.299945,1.27099
0.544648,-0.415827,-0.267959,1.0167
0.544687,-0.454564,-0.0834486,0.823754
0.544727,-0.485591,-0.0179967,0.6934
0.544766,-0.459479,-0.218435,0.585807
0.544805,-0.40141,-0.54492,0.520281
0.544844,-0.437153,-0.633892,0.518258
0.544883,-0.476662,-0.303587,0.523641
0.544922,-0.418095,0.179342,0.537575
0.544961,-0.272184,0.24085,0.496459
0.545,-0.0523295,-0.231535,0.327961
0.545039,0.195966,-0.61872,0.0629688
0.545078,0.451275,-0.533392,-0.290311
0.545117,0.647143,-0.240393,-0.657712
0.545156,0.727762,-0.0594435,-0.979535
0.545195,0.793638,-0.0515844,-1.27631
0.545234,0.911816,-0.203343,-1.48686
0.545273,1.06324,-0.539338,-1.61268
0.545312,1.18702,-0.892053,-1.70834
0.545352,1.27649,-0.899253,-1.75262
0.545391,1.46824,-0.439971,-1.72051
0.54543,1.69263,0.128994,-1.54325
0.545469,1.77774,0.218726,-1.25574
0.545508,1.83853,-0.240333,-1.04228
0.545547,1.94461,-0.560892,-0.940118
0.545586,2.0336,-0.349046,-0.893392
0.545625,2.15236,-0.0458586,-0.905173
0.545664,2.27938,-0.0788192,-0.977365
0.545703,2.25243,-0.263167,-1.11
0.545742,2.00638,-0.23739,-1.25705
0.545781,1.69473,-0.132233,-1.34093
0.54582,1.44307,-0.411486,-1.39675
0.545859,1.26813,-0.899309,-1.49186
0.545898,1.25954,-0.680794,-1.53107
0.545937,1.31488,0.336153,-1.40647
0.545977,1.20108,0.818231,-1.20721
0.546016,0.983249,0.132876,-1.0536
0.546055,0.751543,-0.462306,-0.946326
0.546094,0.485447,0.00685574,-0.826978
0.546133,0.237933,0.624191,-0.677688
0.546172,0.0463782,0.218476,-0.599729
0.546211,-0.0364521,-0.630889,-0.655609
0.54625,-0.060892,-0.483122,-0.740421
0.546289,-0.240272,0.51039,-0.752849
0.546328,-0.586927,0.780814,-0.7045
0.546367,-0.886325,-0.0978179,-0.667663
0.546406,-0.973572,-0.77229,-0.648689
0.546445,-0.862848,-0.187041,-0.574525
0.546484,-0.715779,0.868665,-0.439568
0.546523,-0.707997,1.06384,-0.275108
0.546563,-0.87615,0.599562,-0.102866
0.546602,-0.986111,0.523134,0.0352587
0.546641,-0.817669,0.846652,0.155735
0.54668,-0.462969,0.85432,0.273477
0.546719,-0.087438,0.48711,0.335043
0.546758,0.128063,0.415981,0.35457
0.546797,0.0684131,0.920679,0.427022
0.546836,-0.0450071,1.33104,0.55956
0.546875,-0.016626,1.04919,0.642617
0.546914,0.0184872,0.524979,0.674737
0.546953,-0.0884562,0.536155,0.79681
0.546992,-0.282515,1.04163,1.01446
0.547031,-0.427399,1.32188,1.20392
0.54707,-0.508983,1.01105,1.33911
0.547109,-0.548111,0.540158,1.43772
0.547148,-0.482384,0.477449,1.43219
0.547188,-0.36899,0.862716,1.31392
0.547227,-0.398915,1.35695,1.2246
0.547266,-0.64632,1.60917,1.21668
0.547305,-0.996623,1.48846,1.21338
0.547344,-1.37356,1.20057,1.19408
0.547383,-1.82087,0.985229,1.13581
0.547422,-2.22435,0.878564,1.04264
0.547461,-2.45064,0.887765,0.99711
0.5475,-2.6196,0.98341,0.978743
0.547539,-2.80001,1.06678,0.93401
0.547578,-2.93362,1.12173,0.8977
0.547617,-3.01343,1.10987,0.882477
0.547656,-3.04832,0.911772,0.887283
0.547695,-3.1027,0.660644,0.929485
0.547734,-3.18767,0.767292,1.02608
0.547773,-3.18451,1.19751,1.17508
0.547813,-3.09458,1.26289,1.27878
0.547852,-3.05331,0.74946,1.2544
0.547891,-3.08922,0.418039,1.16975
0.54793,-3.04517,0.7722,1.08559
0.547969,-2.80596,1.23132,0.988241
0.548008,-2.49543,1.06398,0.907198
0.548047,-2.22945,0.538253,0.847386
0.548086,-1.94869,0.470136,0.747359
0.548125,-1.61856,0.947769,0.636933
0.548164,-1.33462,1.24369,0.597201
0.548203,-1.21359,0.923886,0.605974
0.548242,-1.17821,0.56879,0.608768
0.548281,-1.01013,0.871839,0.601551
0.54832,-0.713867,1.41557,0.586189
0.548359,-0.511403,1.48034,0.540127
0.548398,-0.498321,1.2338,0.446387
0.548438,-0.55869,1.11193,0.316331
0.548477,-0.57403,1.07736,0.150398
0.548516,-0.574331,0.890959,-0.0599808
0.548555,-0.632334,0.655246,-0.308216
0.548594,-0.718602,0.796517,-0.570427
0.548633,-0.781011,1.27729,-0.7869
0.548672,-0.924154,1.45347,-0.952056
0.548711,-1.27519,1.03399,-1.12144
0.54875,-1.6893,0.571121,-1.27193
0.548789,-1.94887,0.657286,-1.37027
0.548828,-2.03576,1.01233,-1.44136
0.548867,-2.01135,1.0627,-1.51089
0.548906,-1.99831,0.86844,-1.61159
0.548945,-2.07605,0.777965,-1.72141
0.548984,-2.14663,0.852953,-1.79322
0.549023,-2.2114,0.80423,-1.85711
0.549063,-2.35953,0.530488,-1.92197
0.549102,-2.52858,0.55473,-1.95159
0.549141,-2.67202,0.964827,-1.94871
0.54918,-2.82625,0.939563,-1.94738
0.549219,-2.94466,0.246645,-1.99738
0.549258,-2.91713,-0.26719,-2.11977
0.549297,-2.75826,0.104989,-2.24392
0.549336,-2.60846,1.03148,-2.25241
0.549375,-2.50093,1.46204,-2.1549
0.549414,-2.40462,0.950055,-2.09473
0.549453,-2.28531,0.26781,-2.11514
0.549492,-2.01149,0.249998,-2.1744
0.549531,-1.62586,0.734494,-2.2548
0.54957,-1.32782,1.13963,-2.28774
0.549609,-1.12062,1.28114,-2.24099
0.549648,-0.989184,1.2266,-2.16602
0.549687,-0.970783,1.12482,-2.0982
0.549727,-0.925346,1.13243,-2.06971
0.549766,-0.684296,1.10234,-2.08378
0.549805,-0.351839,0.885474,-2.11425
0.549844,-0.250586,0.788516,-2.1215
0.549883,-0.422195,1.15579,-2.0469
0.549922,-0.557481,1.69743,-1.92582
0.549961,-0.57508,1.66438,-1.82025
0.55,-0.621231,0.98297,-1.73748
0.550039,-0.708045,0.614554,-1.69941
0.550078,-0.784641,1.19337,-1.61278
0.550117,-0.878825,1.98108,-1.35953
0.550156,-1.10505,1.77875,-1.05356
0.550195,-1.43949,0.721863,-0.847851
0.550234,-1.63643,0.223405,-0.733631
0.550273,-1.6369,0.797005,-0.612229
0.550312,-1.6431,1.46008,-0.409879
0.550352,-1.81029,1.42214,-0.175597
0.550391,-2.1378,0.935994,0.026161
0.55043,-2.40917,0.626005,0.24336
0.550469,-2.40032,0.581813,0.490566
0.550508,-2.19738,0.495107,0.691022
0.550547,-1.9524,0.552385,0.868227
0.550586,-1.68721,1.04926,1.11663
0.550625,-1.5144,1.5455,1.40062
0.550664,-1.53351,1.40955,1.63141
0.550703,-1.64294,0.700978,1.77393
0.550742,-1.64286,0.309698,1.83965
0.550781,-1.34484,0.942587,1.90405
0.55082,-0.886012,1.88933,1.98355
0.550859,-0.674685,1.9266,2.02078
0.550898,-0.724604,1.13698,2.02212
0.550937,-0.764068,0.63374,2.02143
0.550977,-0.719276,0.941567,2.03916
0.551016,-0.559214,1.53864,2.06293
0.551055,-0.290407,1.88121,2.09114
0.551094,-0.0608587,1.91418,2.18857
0.551133,0.0119758,1.63278,2.33282
0.551172,-0.0569584,1.22075,2.45032
0.551211,-0.100601,1.08793,2.5408
0.55125,0.0410036,1.26834,2.61045
0.551289,0.341985,1.52985,2.66895
0.551328,0.602908,1.73617,2.68521
0.551367,0.582169,1.7522,2.66936
0.551406,0.267754,1.45479,2.70548
0.551445,-0.141179,0.902327,2.72271
0.551484,-0.473225,0.512331,2.68772
0.551523,-0.597043,0.691378,2.69116
0.551563,-0.475698,1.13429,2.67705
0.551602,-0.293453,1.19809,2.61912
0.551641,-0.35254,0.832877,2.55666
0.55168,-0.671308,0.580652,2.4529
0.551719,-0.958331,0.754871,2.35563
0.551758,-1.09162,0.982528,2.31433
0.551797,-1.06835,0.875531,2.25451
0.551836,-0.942445,0.667054,2.11754
0.551875,-0.917845,0.703275,1.94774
0.551914,-0.968535,0.861003,1.78829
0.551953,-1.08357,0.816925,1.57998
0.551992,-1.3459,0.612092,1.33209
0.552031,-1.40661,0.547207,1.11611
0.55207,-1.11797,0.612019,0.900969
0.552109,-0.777749,0.553189,0.679882
0.552148,-0.478524,0.322891,0.481682
0.552188,-0.328543,0.197386,0.334789
0.552227,-0.432473,0.489786,0.268225
0.552266,-0.580152,0.947907,0.221815
0.552305,-0.543437,0.948242,0.16252
0.552344,-0.268989,0.502558,0.0744649
0.552383,0.0858505,0.235448,-0.0893259
0.552422,0.344743,0.470775,-0.295129
0.552461,0.515437,0.890467,-0.509557
0.5525,0.635715,0.904921,-0.67628
0.552539,0.746304,0.329958,-0.769716
0.552578,0.911357,-0.258745,-0.881328
0.552617,1.17698,-0.197362,-0.998511
0.552656,1.44091,0.299132,-1.10486
0.552695,1.46353,0.526031,-1.20278
0.552734,1.28595,0.355722,-1.16753
0.552773,1.16046,0.0192738,-1.03079
0.552813,1.21155,-0.433855,-0.937605
0.552852,1.44029,-0.778427,-0.924151
0.552891,1.72811,-0.627297,-0.952683
0.55293,2.01302,-0.047543,-0.934204
0.552969,2.19564,0.345182,-0.921677
0.553008,2.08209,0.0550272,-0.986962
0.553047,1.8427,-0.62165,-1.04808
0.553086,1.73518,-0.915746,-1.12614
0.553125,1.74737,-0.588499,-1.2332
0.553164,1.82262,-0.284424,-1.30976
0.553203,1.80739,-0.577438,-1.386
0.553242,1.64817,-1.02925,-1.43403
0.553281,1.49404,-1.07477,-1.45509
0.55332,1.40219,-0.962493,-1.52221
0.553359,1.42762,-0.907785,-1.59164
0.553398,1.59034,-0.68747,-1.60401
0.553438,1.79727,-0.30962,-1.54965
0.553477,1.96315,-0.143972,-1.46002
0.553516,1.98917,-0.539614,-1.37492
0.553555,1.91602,-1.28268,-1.27055
0.553594,1.93717,-1.60841,-1.19051
0.553633,2.17335,-1.15943,-1.18649
0.553672,2.5581,-0.487516,-1.19452
0.553711,2.81374,-0.350746,-1.19777
0.55375,2.77212,-0.778224,-1.18984
0.553789,2.56499,-1.18784,-1.10291
0.553828,2.38813,-1.19939,-0.977202
0.553867,2.35261,-0.854106,-0.899601
0.553906,2.42267,-0.506319,-0.840615
0.553945,2.48526,-0.55048,-0.776223
0.553984,2.4509,-0.929647,-0.757449
0.554023,2.30035,-1.23228,-0.783629
0.554063,2.12761,-1.1325,-0.809501
0.554102,2.00334,-0.722668,-0.813693
0.554141,2.01883,-0.449306,-0.782591
0.55418,2.17152,-0.499297,-0.724728
0.554219,2.11392,-0.749365,-0.670404
0.554258,1.76393,-1.0714,-0.638776
0.554297,1.49372,-1.2487,-0.617433
0.554336,1.40333,-1.15715,-0.575156
0.554375,1.39697,-0.916908,-0.510038
0.554414,1.47157,-0.774108,-0.43815
0.554453,1.51378,-0.967334,-0.379855
0.554492,1.45875,-1.38429,-0.346343
0.554531,1.40716,-1.58486,-0.300061
0.55457,1.37748,-1.32014,-0.2124
0.554609,1.36694,-0.890875,-0.102129
0.554648,1.47795,-0.793006,-0.00368629
0.554688,1.6616,-0.948203,0.0606603
0.554727,1.71701,-1.00152,0.107336
0.554766,1.60505,-0.996037,0.143365
0.554805,1.42329,-1.00649,0.163885
0.554844,1.33744,-0.916178,0.187435
0.554883,1.47871,-0.734391,0.216229
0.554922,1.68386,-0.72453,0.247174
0.554961,1.77047,-1.09394,0.25829
0.555,1.83757,-1.47581,0.218209
0.555039,1.94466,-1.32932,0.194654
0.555078,1.96321,-0.731896,0.30476
0.555117,1.82681,-0.269651,0.552713
0.555156,1.65082,-0.399774,0.804569
0.555195,1.55342,-0.868636,0.95321
0.555234,1.48846,-1.09506,1.00719
0.555273,1.35798,-1.04066,0.981519
0.555312,1.16988,-0.962419,0.903169
0.555352,1.06841,-0.940499,0.817488
0.555391,1.12516,-0.903751,0.725958
0.55543,1.12681,-0.727123,0.635155
0.555469,0.90373,-0.520699,0.523747
0.555508,0.591443,-0.516953,0.390411
0.555547,0.300489,-0.70308,0.326632
0.555586,-0.0200333,-0.839678,0.331807
0.555625,-0.336646,-0.666386,0.332247
0.555664,-0.517955,-0.358531,0.335204
0.555703,-0.582951,-0.439884,0.333219
0.555742,-0.686101,-0.937295,0.269497
0.555781,-0.792062,-1.31048,0.169521
0.55582,-0.701308,-1.17507,0.141952
0.555859,-0.434241,-0.756263,0.195131
0.555898,-0.245835,-0.597566,0.267472
0.555937,-0.278232,-0.789997,0.373523
0.555977,-0.400267,-0.960967,0.482455
0.556016,-0.388446,-1.01146,0.540247
0.556055,-0.199861,-1.16331,0.561936
0.556094,0.0397539,-1.35539,0.541086
0.556133,0.263383,-1.29242,0.515837
0.556172,0.49478,-1.06285,0.516861
0.556211,0.769404,-1.02503,0.472227
0.55625,1.10174,-1.21986,0.363323
0.556289,1.4497,-1.36488,0.232766
0.556328,1.78803,-1.19686,0.13743
0.556367,2.10309,-0.817785,0.108623
0.556406,2.29245,-0.65993,0.0975078
0.556445,2.28917,-0.834382,0.0891767
0.556484,2.17825,-0.966775,0.0718934
0.556523,2.10301,-0.91309,0.0111514
0.556562,2.07378,-1.0337,-0.0654531
0.556602,1.98861,-1.39633,-0.169092
0.556641,1.91907,-1.35982,-0.299967
0.55668,1.91931,-0.694983,-0.395202
0.556719,1.78289,-0.253955,-0.488941
0.556758,1.4593,-0.724557,-0.633214
0.556797,1.11555,-1.65487,-0.784009
0.556836,0.832503,-2.06189,-0.886184
0.556875,0.623816,-1.54083,-0.920289
0.556914,0.416349,-0.747047,-0.898542
0.556953,0.117881,-0.554649,-0.859622
